_ID,USER_ID,USER_EMAIL,CREATED_AT,CREDIT_REPORT_FROZEN,DELETED,IS_ENROLLED,UPDATED_AT,POPULATION_RANK,SNAP_SHOT__OPEN_ACCOUNTS,SNAP_SHOT__TOTAL_CLOSED_ACCOUNTS,SNAP_SHOT__CLOSED_ACCOUNTS,SNAP_SHOT__TOTAL_ACCOUNTS,SNAP_SHOT__DELINQUENT_ACCOUNTS,SNAP_SHOT__DEROGATORY_ACCOUNTS,SNAP_SHOT__TOTAL_BALANCES,SNAP_SHOT__TOTAL_MONTHLY_PAYMENTS,SNAP_SHOT__NUMBER_OF_INQUIRIES,SNAP_SHOT__TOTAL_PUBLIC_RECORDS,SNAP_SHOT__AVAILABLE_CREDIT,SNAP_SHOT__UTILIZATION,SNAP_SHOT__DATE_OF_OLDEST_TRADE,SNAP_SHOT__AGE_OF_CREDIT,SNAP_SHOT__TOTAL_OPEN_INSTALLMENT_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_COLLECTION_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_MORTGAGE_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_REVOLVING_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_OTHER_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_INSTALLMENT_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_COLLECTION_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_MORTGAGE_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_REVOLVING_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_OTHER_ACCOUNTS,SNAP_SHOT__ON_TIME_PAYMENT_PERCENTAGE,SNAP_SHOT__LATE_PAYMENT_PERCENTAGE,THIN_FILE__DESCRIPTION,VANTAGE_SCORE3
66ec33384157d7376322817b,66832c0cccff5447cf45c1a8,7ab4eff88bdee859d827271ba7a7e53fe60f7ef698d51e4870864e47a3cab3c2,2024-09-19 14:20:40.472,false,false,true,2025-02-21 14:23:15.874,4,16,,4,20,16,0,57313.00,868,12,0,286.00,.977,2014-10-24,10.3,13,0,0,2,1,43901,0,0,12214,1198,85%,15%,,491
66ec3340766dc80a49fbe594,6502cf0907b93e08252e26df,87a95f411dda82c946d200cc59e814bb01bba4f9fd53c511fb928e594885272c,2024-09-19 14:20:48.598,false,false,true,2025-02-21 07:28:24.547,17,4,,4,8,0,5,2900.00,0,14,0,0.00,0,2020-12-07,4.2,0,3,0,0,1,0,2432,0,0,0,100%,%,,531
66ec3340fd1789248a3a9860,62a4bf20da29e3296e62b627,70f60efd50a672a30ac049d9e1fc09fbaa07e6661b56e9b2ecc64dc8b9f7b0af,2024-09-19 14:20:48.892,false,false,true,2025-02-21 07:29:37.747,11,14,,17,31,4,13,81986.00,1648,31,0,117.00,.61,2014-02-26,11,5,6,0,1,2,54600,10399,0,183,1080,91.67%,8.33%,,523
66ec334a4157d73763228219,66ec2ef802894b5843ed78c9,8d61a5b8f7041d7e1dd328f9dd4eb2eff54fea8fef1049fbd592e19419ca6cb4,2024-09-19 14:20:58.845,false,false,true,2025-02-21 07:29:38.605,37,11,,4,15,0,2,25372.00,0,0,0,0.00,0,2010-02-25,15,10,1,0,0,0,24569,237,0,0,0,100%,%,,624
66ec3358c0b33822aceda1ac,667ad77b529a1f050353b139,8a30e3a3dcd44e566453ee0bf93ba455a9d8ab011a0318ce666c4c7d8b8085c3,2024-09-19 14:21:12.302,false,false,true,2025-02-21 07:28:25.749,35,10,,22,32,9,7,15894.00,308,6,0,0.00,0,2005-09-28,19.4,8,0,0,0,2,13074,0,0,0,44,62.5%,37.5%,,614
66ec3359d58ccf36a2382b11,5bf47d31362f5d02e50827ef,fbce3dcd234dc58cd4f49bbcbec49cbdc9c9d4a9f56d91b1c52e59faf320614a,2024-09-19 14:21:13.878,false,false,true,2025-02-21 07:28:26.665,2,6,,5,11,4,4,11131.00,88,3,0,0.00,0,2019-06-14,5.7,4,1,0,0,1,9222,236,0,0,0,100%,%,,471
66ec3360d58ccf36a2382b68,66ec3277868a96225675d8fd,f12277c74cb9605c3351258668f7ba6a7557d170d3de69bf1f8aaf543ce3f5c0,2024-09-19 14:21:20.397,false,false,true,2025-02-21 07:28:27.646,1,1,,0,1,1,0,1244.00,42,3,0,-244.00,1.244,2024-09-18,.4,0,0,0,1,0,0,0,0,1244,0,%,100%,,341
66ec336f4157d737632283e2,66ec32ddfc395b101bdad489,adf343046a43da93e3d4c2ff887c641a09816ef1680f4bcc727ed81b1d900ad7,2024-09-19 14:21:35.667,false,false,true,2025-02-21 07:30:20.735,34,3,,1,4,0,1,13729.00,0,1,0,64200.00,0,2013-04-18,11.9,0,0,0,3,0,0,0,0,0,0,100%,%,,606
66ec33788827a341c740603f,66ec3259868a962256755e9d,6fe8beb840c83ee6b48b50274048ac60c05cd30b155729a262b71befb08c83af,2024-09-19 14:21:44.985,false,false,true,2025-02-21 07:27:46.073,30,1,,2,3,0,1,414.00,0,7,0,0.00,0,2012-10-15,12.4,0,1,0,0,0,0,414,0,0,0,100%,%,,587
66ec3378c0b33822aceda3d9,666b29b6957a287c5422a859,679c96fc8243e1ccc68526072068f2a78489228a8af53b2b3448273b7a212558,2024-09-19 14:21:44.656,false,false,true,2025-02-21 07:29:39.663,39,15,,10,25,0,3,106266.00,1321,3,0,500.00,0,2006-09-18,18.4,14,0,0,1,0,103484,0,0,0,0,100%,%,,638
66ec337ad58ccf36a2382c41,66ec2ddf868a96225662b275,74349b84c7f56d7221e16b6b75016e47f5a2a3b2208b98455c8f68e6ef030b1a,2024-09-19 14:21:46.479,false,false,true,2025-02-21 07:29:40.547,34,13,,2,15,0,3,61826.00,0,0,0,0.00,0,2011-08-30,13.5,12,1,0,0,0,60463,648,0,0,0,100%,%,,610
66ec3390d58ccf36a2382e23,654bf4fae388c71d27a9bc0d,3be429833641fb49d30f1789e7d5feb75a32a1f60b02a88d73b2ac8543663641,2024-09-19 14:22:08.631,false,false,true,2025-02-21 07:28:28.674,9,8,,18,26,1,10,27459.00,551,14,0,-71.00,1.077,2014-06-28,10.7,1,4,0,2,1,131,2466,0,996,464,90.91%,9.09%,,516
66ec3399c0b33822aceda5cd,66e473c358f524181e4a6c4e,c22d50557ae74e5f4fe2194bdca2c87aea070d71a7cf7f1a168b2423273983f6,2024-09-19 14:22:17.150,false,false,true,2025-02-21 07:30:21.635,20,3,,5,8,2,2,138726.00,1673,1,0,0.00,0,2013-10-12,11.4,0,0,2,0,1,0,0,117897,0,0,75%,25%,,551
66ec33b8d58ccf36a2383130,66df594d58f524181e6f5cf8,aaff0bd0640df6aefe6275e98d35840228b7b0fb7b183b7fae21b103006f03c4,2024-09-19 14:22:48.668,false,false,true,2025-02-21 07:30:22.611,46,2,,2,4,1,1,1155.00,107,2,0,0.00,0,2020-04-15,4.9,1,1,0,0,0,569,586,0,0,0,33.33%,66.67%,,661
66ec33bd8827a341c740668c,66e23016e24bbe76f7bb9abc,6d19bc028d7cba392383bfd818e2e4e1f3009dad0b0ed0a3f56dc6c34fd50052,2024-09-19 14:22:53.249,false,false,true,2025-02-21 07:27:46.901,40,7,,6,13,1,8,32345.00,0,1,0,0.00,0,2010-03-25,14.9,1,5,0,0,1,0,12950,0,0,108,85.71%,14.29%,,642
66ec33c9fd1789248a3a9f26,65bd56931f6028579e8e2035,be5e9fe094553918a14b746ecef70ede54439d3bde74cb2d171940000f1b1b14,2024-09-19 14:23:05.795,false,false,true,2025-02-21 07:27:47.771,16,1,,2,3,0,2,5612.00,266,9,0,0.00,0,2023-01-31,2.1,0,1,0,0,0,0,334,0,0,0,100%,%,,524
66ec33cbc0b33822aceda785,5b36c1534cb443427c7be2f1,cb2eb6309485831ef859de9a42eac147213a2b2f670db3aae0e3b4ac55f20332,2024-09-19 14:23:07.937,false,false,true,2025-02-21 07:29:43.187,32,9,,8,17,0,10,23894.00,68,9,0,0.00,0,2018-02-10,7,2,5,0,0,2,6244,14885,0,0,0,100%,%,,596
66ec33e0766dc80a49fbf2c3,6689a0a90189211806340d82,12645957c4c39e8bc83de796336ff1907763672735ec9b7ba736794a2a41489e,2024-09-19 14:23:28.475,false,false,true,2025-02-21 07:30:23.460,68,1,,0,1,0,0,0.00,0,0,0,0.00,0,2024-02-13,1,0,0,0,0,1,0,0,0,0,0,100%,%,,734
66ec33e24157d73763228910,66ec324b02894b5843fc8a3c,95c8a77fc6f9192660316458c61ec0315fba2cccaef24a48024aad046903a19b,2024-09-19 14:23:30.364,false,false,true,2025-02-21 07:28:31.306,51,3,,1,4,0,3,2196.00,0,1,0,0.00,0,2019-01-11,6.1,0,2,0,0,1,0,2176,0,0,20,100%,%,,671
66ec33ea8827a341c7406a21,655a82ed05ae1446ed207d9e,b2becfd4613b794e277706cf6045f906dcebc1848705ec643c92163a6025bdca,2024-09-19 14:23:38.686,false,false,true,2025-02-21 07:27:48.863,7,6,,5,11,2,4,17696.00,497,12,0,2219.00,.178,2021-09-19,3.4,1,3,0,2,0,8956,7776,0,481,0,87.5%,12.5%,,509
66ec34038827a341c7406cb6,66ec2d753804f60b40825a3b,e48f95de34987014d970ca094d27aa89081f1a5d460b6a061703aff77bdeef12,2024-09-19 14:24:03.860,false,false,true,2025-02-21 07:28:32.586,32,8,,3,11,0,2,30985.00,317,2,0,1583.00,.854,2016-02-01,9.1,1,1,0,6,0,16778,147,0,9267,0,90%,10%,,598
66ec3411c0b33822acedaceb,65f9f4cfcdb43b06ed5aeeb1,ba7efed6a83d22c0e16abada5db8f35d71b5fdda6cfd379bcb14a1f17d8ab3b0,2024-09-19 14:24:17.440,false,false,true,2025-02-21 07:28:33.428,44,2,,2,4,0,0,361.00,30,6,0,-61.00,1.203,2023-01-24,2.1,0,0,0,1,1,0,0,0,361,0,100%,%,,655
66ec3412fd1789248a3aa503,66ec32d202894b5843feb6f1,b8ec3da262640de338684e5ddd1db67684a9697ee5c1d04a80abb84611b58289,2024-09-19 14:24:18.550,false,false,true,2025-02-21 07:28:34.260,20,2,,1,3,1,0,12748.00,430,0,0,-186.00,1.029,2012-08-04,12.6,0,0,0,1,1,0,0,0,6686,118,66.67%,33.33%,,549
66ec3418fd1789248a3aa514,667c600d59a0877b065cf602,429232e19d918e1ab9b6cf83893e4cd59bb2a41f74f92a65d7fe5a6d219e4f41,2024-09-19 14:24:24.902,false,false,true,2025-02-21 07:28:35.124,19,2,,3,5,0,3,18932.00,339,7,0,6300.00,0,2016-04-10,8.9,1,0,0,1,0,15939,0,0,0,0,100%,%,,544
66ec341a766dc80a49fbf5cb,6581958f964c6762556f0c81,7d4fd5da2725df6a0e8267575bd82ad9e837aa37f39c917f2b16695344c6ec43,2024-09-19 14:24:26.224,false,false,true,2025-02-21 07:29:44.226,33,5,,5,10,0,7,8726.00,0,7,0,0.00,0,2020-08-06,4.5,0,3,0,0,2,0,6194,0,0,0,100%,%,,602
66ec3424fd1789248a3aa602,660646afcdb43b06ed85385a,4cbd8d52807c5ab33512ce8e7b763987bcb92a6574c2e22a0a59957c836da336,2024-09-19 14:24:36.732,false,false,true,2025-02-21 07:27:49.874,2,1,,1,2,0,2,4048.00,0,22,0,0.00,0,2023-04-02,1.9,0,1,0,0,0,0,2757,0,0,0,100%,%,,467
66ec343cd58ccf36a2383bb6,60c380a6435a25533de537db,ebb82e3d63751372efd540949cb04a3a49c482192b76b1dfdfba3021bd55931b,2024-09-19 14:25:00.499,false,false,true,2025-02-21 07:30:27.850,55,23,,4,27,0,1,97193.00,430,0,0,0.00,0,2017-09-18,7.4,22,1,0,0,0,95979,1214,0,0,0,96.15%,3.85%,,687
66ec346cc0b33822acedb10a,611a7cf9f7494543d596ca78,204180370b9725ecc4cf35d3c901d835e968cef4aafdb54423b3e88b572bec27,2024-09-19 14:25:48.961,false,false,true,2025-02-21 07:27:51.597,18,1,,2,3,0,3,9945.00,0,0,0,0.00,0,2017-08-31,7.5,0,1,0,0,0,0,140,0,0,0,100%,%,,538
66ec346e8827a341c740728d,66ec3215fc395b101bd78010,4f39a833079ea12ff4b74ce952635a7858da0ce189a734e7c961dfff4dabc962,2024-09-19 14:25:50.598,false,false,true,2025-02-21 07:27:52.514,43,4,,1,5,0,0,22002.00,505,14,0,300.00,0,2023-11-08,1.3,2,0,0,1,1,21191,0,0,0,811,100%,%,,653
66ec34a5766dc80a49fbffe6,659d22a95f0f337715dbb2d7,06dfa97be19877029183a26fbf5055ea61f418a2cd149c17028601032313c620,2024-09-19 14:26:45.288,false,false,true,2025-02-21 07:30:30.111,33,5,,1,6,1,1,1875.00,108,4,0,-27.00,1.025,2020-03-26,4.9,0,1,0,3,1,0,748,0,1127,0,80%,20%,,600
66ec34b5d58ccf36a2384429,66ec337b868a9622567a5d52,036791e0938762b2b01e0e9a47a752cf4a077ab52e09d60904de20d3dfcb2431,2024-09-19 14:27:01.191,false,false,true,2025-02-21 07:29:46.192,27,20,,14,34,1,2,268490.00,2917,5,0,-74.00,1.106,2008-08-22,16.5,19,0,0,1,0,258790,0,0,774,0,94.12%,5.88%,,570
66ec34b8fd1789248a3aadb7,65b0fb2aa1e57019cbbce59a,3b91b5313b226c4edd5336ca01db5d5bc709e585d8a3a83064af9e6fad9a65e6,2024-09-19 14:27:04.814,false,false,true,2025-02-21 07:29:47.144,10,12,,4,16,1,12,273380.00,2178,6,0,0.00,0,2021-05-01,3.8,0,9,1,0,2,0,3797,262627,0,5803,100%,%,,521
66ec34f1fd1789248a3ab194,66a6e00ae290f20970ee6f6f,4211bd7d69f43227a479f34038e265c041eca862ef24543d5d749f223a8808dd,2024-09-19 14:28:01.089,false,false,true,2025-02-21 07:27:54.617,10,4,,12,16,1,4,590.00,93,3,1,-122.00,1.407,2019-09-20,5.4,1,0,0,1,2,117,0,0,422,51,87.5%,12.5%,,519
66ec3516c0b33822acedb900,6658ab69aeccad326e8a2891,65597d202bdb93ac36132e4b7da999c23b8218cdc7a97cfd2bd868167faad6d2,2024-09-19 14:28:38.016,false,false,true,2025-02-21 07:30:31.322,31,10,,15,25,2,7,42651.00,683,6,0,0.00,0,2008-04-25,16.8,4,4,0,0,2,38873,2684,0,0,0,85.71%,14.29%,,588
66ec35258827a341c7408169,66d615f8633aa95584356687,b1f643e6e6fd917cde29b9473ab19cf771530c9c9c60871a614af82d538fbb2a,2024-09-19 14:28:53.280,false,false,true,2025-02-21 07:29:47.995,38,1,,1,2,0,1,4046.00,0,0,0,0.00,0,2022-11-07,2.3,0,0,0,0,1,0,0,0,0,0,100%,%,,630
66ec35288827a341c74081a0,66e8b7c4d2a21653f706ba36,73bd22ab46c55537e4310f69a34bca4e96b298a2436ac3e5c09baea30b8cf4e8,2024-09-19 14:28:56.939,false,false,true,2025-02-21 07:28:39.014,33,11,,8,19,7,4,26820.00,0,7,0,0.00,0,2014-09-29,10.4,7,3,0,0,1,24397,2169,0,0,0,56.25%,43.75%,,601
66ec35344157d73763229eca,5fc96519201c9b13469c3d09,8d35949d28391972feb9af3a812a00b54053d42a88e323eb5feb82145972fb27,2024-09-19 14:29:08.295,false,false,true,2025-02-21 07:29:48.847,8,4,,2,6,0,5,2982.00,0,2,0,0.00,0,2020-04-28,4.8,0,4,0,0,0,0,2586,0,0,0,50%,50%,,513
66ec353c766dc80a49fc0c13,61a13880d1363201ca1b8487,95a7759f5dcd356ef7a7e06058d86420d74b3f275bd8d1edaa4261d2bb90562b,2024-09-19 14:29:16.180,false,false,true,2025-02-21 07:28:39.978,37,4,,4,8,0,3,3766.00,0,1,0,0.00,0,2017-03-29,7.9,0,2,0,0,2,0,2721,0,0,0,100%,%,,628
66ec355f8827a341c740851d,667345f0957a287c54295018,05b6ff77a69d19cd60bc10e7830cf701ac153d0d7f0c9f87897c34d14d67705a,2024-09-19 14:29:51.885,false,false,true,2025-02-21 07:29:49.660,4,3,,2,5,1,4,9839.00,0,7,0,0.00,0,2019-12-01,5.2,0,3,0,0,0,0,7761,0,0,0,50%,50%,,495
66ec35744157d7376322a320,66ec3519621c185e392de683,521eb74faadfaa7ed1a43554c085aa2ee99afe50e9af3f7f526c6ddfcb594d50,2024-09-19 14:30:12.575,false,false,true,2025-02-21 07:28:42.006,16,4,,3,7,0,3,20551.00,625,18,0,0.00,0,2022-09-28,2.4,1,3,0,0,0,18789,1762,0,0,0,25%,75%,,524
66ec3578c0b33822acedc1fd,66ec3236621c185e3920b410,02eeda42adebbfbc2cf731f13679c4a0086198035fea0b820afa7cff21357a46,2024-09-19 14:30:16.356,false,false,true,2025-02-21 07:29:50.474,16,1,,0,1,0,1,903.00,0,0,0,0.00,0,2022-06-21,2.7,0,1,0,0,0,0,903,0,0,0,0,0,,524
66ec358dd58ccf36a23851b9,65ca84cd0504ef634dcb9f1d,06b16ed7b647864c540b182ded563ee53cb08ded0f81e54c2e8627b73614ef47,2024-09-19 14:30:37.831,false,false,true,2025-02-21 07:29:51.464,33,16,,4,20,0,2,85830.00,2327,4,0,3606.00,.293,2012-02-01,13.1,12,1,0,2,1,81475,469,0,1494,2392,89.47%,10.53%,,604
66ec3595c0b33822acedc395,6688532d4aeead7961ada4c7,6c42febee63cb296dc271cefd6c574d93b2fd01889f4dbf08f275e1e68e1ce75,2024-09-19 14:30:45.138,false,false,true,2025-02-21 07:28:42.959,18,3,,1,4,0,2,590.00,0,2,0,0.00,0,2022-03-16,2.9,0,2,0,0,1,0,590,0,0,0,50%,50%,,539
66ec35a18827a341c7408a33,6529d851015e2d72b44bb5f2,1af224689dc89310122d3396d050b5cb0ba4490063c874a20c4ac5db348c492f,2024-09-19 14:30:57.336,false,false,true,2025-02-21 07:30:32.212,39,7,,3,10,0,8,3865.00,0,4,0,0.00,0,2020-09-10,4.4,0,5,0,0,2,0,2956,0,0,0,100%,%,,635
66ec35acd58ccf36a23854cd,64a04fd6c049cd1a2bdc32c9,5ce0f7f0b3f4dca36516ca34837373fbc2cf6ca57a64c377f90f869d129f3dc9,2024-09-19 14:31:08.405,false,false,true,2025-02-21 07:28:43.909,29,5,,7,12,0,3,1350.00,30,8,0,-16.00,1.053,2015-02-13,10,0,2,0,1,2,0,1034,0,316,0,80%,20%,,578
66ec35affd1789248a3abe3a,6323381455972978b5546e44,82602f7c6a65d619cb216cb393fed8bee8618d0a604958bc175899298e50b0a6,2024-09-19 14:31:11.988,false,false,true,2025-02-21 07:30:33.214,25,8,,14,22,3,7,16682.00,796,18,0,0.00,0,2020-03-24,4.9,4,3,0,0,1,13545,2572,0,0,0,100%,%,,553
66ec35c4d58ccf36a2385664,5debe6fded80110001b14957,97f83a9d432ac2323893c5cde021a1a8745adc0739410acfa92ea33df686d6f5,2024-09-19 14:31:32.750,false,false,true,2025-02-21 07:30:34.614,25,34,,52,86,4,14,205814.00,957,4,0,0.00,0,2007-06-05,17.7,26,6,0,0,2,190257,6436,0,0,419,95%,5%,,553
66ec35c88827a341c7408d2a,66e9a927e24bbe76f764be89,90465ca1de6f6ed0e909f218f4ae73e46da53c45986119d942143a40ba704262,2024-09-19 14:31:36.388,false,false,true,2025-02-21 07:29:52.566,31,5,,12,17,1,10,28499.00,521,2,0,0.00,0,2015-05-13,9.8,1,4,0,0,0,16337,5446,0,0,0,84.62%,15.38%,,591
66ec35c94157d7376322ace4,643f74a5fd43132eec857afe,fbd90119b03654319d6c4445bd4a60348a202dbecf9824284717dcb2de49e83c,2024-09-19 14:31:37.001,false,false,true,2025-02-21 07:28:45.556,17,20,,56,76,1,27,285305.00,342,9,0,10803.00,.442,2006-11-06,18.3,1,11,0,7,1,179010,24153,0,8547,0,95.38%,4.62%,,533
66ec35ee4157d7376322aec4,66ec3453868a9622567e4f05,f4f7fbd478c0e7415d4e389cd6af818b8e672c683982d4b80e17521e26d825a5,2024-09-19 14:32:14.276,false,false,true,2025-02-21 07:30:35.451,45,1,,0,1,0,0,15175.00,462,1,0,0.00,0,2023-05-30,1.7,1,0,0,0,0,15175,0,0,0,0,100%,%,,659
66ec3604fd1789248a3ac43a,5c48d9307d8c2b412cd14cf3,5ea2ba2e0567109159996e68f9924ad211e34a397a9343d0d11f3e17f2e9bda5,2024-09-19 14:32:36.742,false,false,true,2025-02-21 07:27:57.171,28,6,,4,10,1,4,9747.00,0,3,0,0.00,0,2019-01-23,6.1,4,2,0,0,0,8251,1124,0,0,0,100%,%,,573
66ec360fd58ccf36a2385b78,66ec3524621c185e392e198b,e242da6c9b81ba8897415b09982774cc8c3187857cca2ea0f68424cf26d56e85,2024-09-19 14:32:47.479,false,false,true,2025-02-21 17:58:36.707,30,6,,2,8,0,2,17362.00,0,2,0,0.00,0,2023-08-11,1.5,5,0,0,0,1,15446,0,0,0,0,100%,%,,585
66ec361a8827a341c74093f3,658b58e7d4576c421a40c524,6b0ea14cceaebcc810f424611cda52dc3dc3f94458837f071ad25d7a2f8673e5,2024-09-19 14:32:58.629,false,false,true,2025-02-21 07:28:46.916,39,16,,18,34,0,1,119666.00,4417,12,0,1219.00,.932,1999-04-24,25.8,8,0,1,5,2,53287,0,44131,16721,2186,97.06%,2.94%,,634
66ec361b4157d7376322b0f9,66c90322d30dbd04ded40675,3b635f4ead68695dfdfb1c4cb1027e09e759cd11482c9e160129aa3781b193e9,2024-09-19 14:32:59.596,false,false,true,2025-02-21 07:28:47.850,20,5,,7,12,2,4,6586.00,20,14,0,3.00,.985,2017-10-27,7.3,2,2,0,1,0,4631,1504,0,197,0,80%,20%,,548
66ec36284157d7376322b143,66ec33273804f60b4099872f,8c4674679258761d608d772be9a2cdfe2447301ee49024b763fe816b4ab8029e,2024-09-19 14:33:12.534,false,false,true,2025-02-21 17:24:10.415,25,15,,31,46,0,27,298352.00,2811,10,0,90.00,.938,2012-06-27,12.7,1,7,1,4,2,2051,13660,243225,1360,415,92.31%,7.69%,,553
66ec362ad58ccf36a2385c8a,5f3ea7d3c037fc0001e4135f,0c8b8b05150546d1c7ba8a763196cc153f27466be1e9661e1839d2d41993cb2f,2024-09-19 14:33:14.180,false,false,true,2025-02-21 07:29:56.826,8,9,,1,10,1,2,11675.00,173,2,0,2260.00,.096,2014-10-29,10.3,2,1,0,1,5,4794,491,0,240,392,88.89%,11.11%,,515
66ec362cfd1789248a3ac50f,6534978d164d3f68a5260a50,721647eee2abafe75cb6812f77f8061f5cb266bff5195e6d429a6fe5b4f5680f,2024-09-19 14:33:16.263,false,false,true,2025-02-21 15:55:55.715,19,4,,2,6,0,0,2423.00,125,50,0,-123.00,1.053,2023-06-03,1.7,0,0,0,2,2,0,0,0,2423,0,100%,%,,545
66ec3632fd1789248a3ac558,6147e263bf246d461182b029,65455271131d56e55f6e50860bbb81ae6093fb38d061aa8b375705839130f6ac,2024-09-19 14:33:22.048,false,false,true,2025-02-21 07:29:57.623,57,2,,0,2,0,0,0.00,0,5,0,0.00,0,2023-06-28,1.7,0,0,0,0,2,0,0,0,0,0,100%,%,,695
66ec36364157d7376322b1bb,66d8d5fa4726d0512816db90,1532e86e1e3146a585ce6cb97626e46cffb1100425fc3094976bfc67f12bb7bd,2024-09-19 14:33:26.961,false,false,true,2025-02-21 07:29:58.585,30,11,,7,18,0,7,35919.00,0,4,0,0.00,0,2012-02-16,13,8,3,0,0,0,28289,4434,0,0,0,100%,%,,586
66ec364b8827a341c74096c6,66ec33b802894b584302cec5,2eafd44ad79b7b369395cfc9aef67df4fe41ecd597d17481135ab37136dae040,2024-09-19 14:33:47.735,false,false,true,2025-02-21 07:28:51.361,20,6,,0,6,0,0,9307.00,356,4,0,9858.00,.486,2012-04-13,12.9,0,0,0,5,1,0,0,0,9307,0,83.33%,16.67%,,548
66ec364dd58ccf36a2385f7b,63c8715a5b2b2b44439b8b71,acbfff255a9a1d8e1c1fc564ee0160f346a8e68c155070fbbc2d7d9d1764a378,2024-09-19 14:33:49.935,false,false,true,2025-02-21 07:30:36.983,16,27,,18,45,0,10,86351.00,2039,28,1,2014.00,.52,2014-10-22,10.3,13,5,0,7,2,66361,4378,0,2186,2208,97.5%,2.5%,,526
66ec3674c0b33822acedd40f,66ec34dc868a96225680eee7,5c234cce1cc2a2572d1179b73eec6b5988579384f6a70b6cc3b828e8d13d97d6,2024-09-19 14:34:28.221,false,false,true,2025-02-21 07:30:38.294,6,15,,19,34,3,8,71460.00,648,8,1,631.00,.579,2014-02-26,11,14,0,0,1,0,53219,0,0,869,0,91.18%,8.82%,,506
66ec36774157d7376322b528,663ac93acdc99e7334cb3b5b,9f03d86e47a9e93111fe30db7ec08e684b1ed9a26962ed004c77815fca47f944,2024-09-19 14:34:31.404,false,false,true,2025-02-21 07:30:39.318,38,2,,6,8,0,3,311.00,0,7,0,0.00,0,2015-07-15,9.6,0,1,0,0,1,0,311,0,0,0,100%,%,,633
66ec368e8827a341c7409b26,644103cb88f113365f5de4d7,c2789e7dd5b44cc33a9e13eae350fd4879b3a3778773e8e8ad2a05a77afc6f59,2024-09-19 14:34:54.519,false,false,true,2025-02-21 13:53:51.158,31,6,,2,8,0,2,14461.00,550,4,0,0.00,0,2023-01-19,2.1,1,1,0,0,4,7701,2211,0,0,0,85.71%,14.29%,,589
66ec36a2766dc80a49fc2246,664f3b46e1f5924432c8c6f9,9f6a56cdd6ab8834fbcc629bc3e298647fc353ca614f97d61ac72eddaa0d121a,2024-09-19 14:35:14.790,false,false,true,2025-02-21 07:28:52.524,30,14,,8,22,1,5,41952.00,275,1,0,159.00,.682,2011-09-19,13.4,10,2,0,1,1,31612,7913,0,341,150,84.21%,15.79%,,587
66ec36cdc0b33822acedda9d,66ec36153804f60b40a7620d,27a76e7c5c102dba7ab1ff262e59f5ecb8b02a8859c0d1305134a467bf14b4d5,2024-09-19 14:35:57.551,false,false,true,2025-02-21 07:27:58.097,25,6,,3,9,1,7,17942.00,375,0,0,0.00,0,2018-12-07,6.2,1,4,0,0,1,14034,1629,0,0,0,80%,20%,,553
66ec36dbfd1789248a3acfe7,669688bfb9bc8139831afc02,88982104fc222aa431f0e3ae780ad19cefa45ffc84b61dbdac0ecc6cb58cedd8,2024-09-19 14:36:11.064,false,false,true,2025-02-21 07:27:58.961,17,7,,3,10,1,6,39746.00,79,10,0,1212.00,.449,2017-02-21,8,2,3,0,1,1,3975,3791,0,988,0,83.33%,16.67%,,531
66ec36e0c0b33822aceddad3,66ec32f3621c185e3923d5bd,3c61456d3e2f3be1560f60770939993e9791db86fa40983cd5804ee0fb103d27,2024-09-19 14:36:16.015,false,false,true,2025-02-21 07:30:00.915,62,5,,1,6,0,0,72294.00,1364,3,0,7551.00,0,2011-05-27,13.7,1,0,0,4,0,72294,0,0,0,0,100%,%,,717
66ec36ebd58ccf36a2386a76,6635e1316f0439635b9356ed,c397f692c1f683831215dfad1b6f5512586f46b96793a6e65be93cffb2b11660,2024-09-19 14:36:27.697,false,false,true,2025-02-21 07:28:53.386,25,4,,2,6,1,3,1462.00,20,0,0,2260.00,.096,2015-12-23,9.2,0,2,0,1,1,0,597,0,240,0,75%,25%,,557
66ec36ee766dc80a49fc2535,60e069c84ab95c1fbaf35feb,989f6afb8569b2ec96aed81a43863dc3a7a959e5b19b753060a9b8eb6fefee92,2024-09-19 14:36:30.106,false,false,true,2025-02-21 07:27:59.843,7,1,,4,5,0,4,2054.00,0,1,0,0.00,0,2010-11-20,14.3,0,1,0,0,0,0,414,0,0,0,100%,%,,511
66ec36f9c0b33822aceddc2c,66ddc1f64726d05128727751,5a53805aa01a1002277616c2d96c98b4d127a1311f82eaf728b2c91de2c1be9e,2024-09-19 14:36:41.042,false,false,true,2025-02-21 07:28:00.655,40,4,,1,5,1,0,5594.00,0,5,0,0.00,0,2023-07-13,1.6,4,0,0,0,0,5594,0,0,0,0,80%,20%,,641
